status,path,classification,reason
A,doc/performance_experiments/raw/phase4c/4c3/v3/smoke_batch64_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/4c3/v3/smoke_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/4c3/v3/smoke_primary_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/4c3/v3/smoke_serial_exact.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/4c3/v3/smoke_serial_exact_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/4c3/v3/unit_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/4c3/v3/unit_reference.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/4c3/v3/unit_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/4c3/v3/variant_scope.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/benchmark_tool_tests.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/build_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/build_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/configure_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/configure_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/final_diag_test.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/final_diag_test_build.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/perf_environment.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/profile_batch64.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/profile_latency250.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/profile_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/profile_serial_exact.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/starting_sources.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/unit_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/diagnostic/v1/unit_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/build_asan-perf.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/build_deploy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/build_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/build_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/build_tsan-perf.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/configure_asan-perf.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/configure_deploy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/configure_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/configure_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/configure_tsan-perf.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/cumulative_holdout_serial_exact.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/cumulative_holdout_serial_exact_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/cumulative_start_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/cumulative_start_primary_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/cumulative_start_serial_exact.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/cumulative_start_serial_exact_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/deployment_binary_identity.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/final_source_snapshot.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/native_full.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/orchestration_compile.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/python_compile.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/python_full.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/python_performance.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/reverted_source_and_binary_identity.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/unit_asan-perf.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/unit_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/unit_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase4c/final/v1/unit_tsan-perf.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/build_asan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/build_deploy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/build_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/build_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/build_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/build_tsan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/build_verify.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/configure_asan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/configure_deploy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/configure_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/configure_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/configure_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/configure_tsan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/configure_verify.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/deployment_binary_identity.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/diagnostic_batch1.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/diagnostic_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/diagnostic_opening.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/diagnostic_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/diagnostic_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_build_asan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_build_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_build_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_build_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_build_tsan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_build_verify.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_unit_asan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_unit_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_unit_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_unit_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_unit_tsan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_alias_unit_verify.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_native_full.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_source_snapshot.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_source_snapshot_v2.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_unit_memory_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/final_unit_memory_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_batch1.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_batch1_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_observable_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_opening.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_opening_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_parallel.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_parallel_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_primary_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_root.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_root_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/formal_warm_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/holdout_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/holdout_observable_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/holdout_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/holdout_primary_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/holdout_root.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/holdout_root_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/holdout_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/holdout_warm_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/native_full.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/perf_environment.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/perf_paranoid.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/prune_build_baseline.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/prune_build_candidate.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/prune_session.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/prune_session_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/python_compile.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/python_full.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/python_performance.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/reference-diagnostic_batch1.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/reference-diagnostic_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/reference-diagnostic_opening.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/reference-diagnostic_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/reference-diagnostic_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/smoke_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/smoke_observable_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/smoke_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/smoke_primary_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/smoke_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/smoke_warm_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/throughput_4t.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/throughput_4t_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/unit_asan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/unit_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/unit_memory_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/unit_memory_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/unit_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/unit_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/unit_tsan.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/unit_verify.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/verify_batch1.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/verify_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/verify_opening.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/verify_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/4b1/v1/verify_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/baseline_diagnostic_legacy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/baseline_diagnostic_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/build_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/configure_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/diagnostic_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/diagnostic_validation_note.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_batch1.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_batch1_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_legacy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_legacy_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_legacy_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_legacy_observable_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_legacy_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_legacy_warm_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_observable_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_opening_corrected.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_opening_corrected_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_opening_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_primary_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_root.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_root_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/formal_warm_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/holdout_legacy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/holdout_legacy_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase5br4b1/5br/v1/holdout_observable.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
